Date,Cl,Mn,NO3
2019-11-18 12:50:00,0.05,5.0,1.042
2019-04-12 11:05:00,0.05,6.0,0.591
2020-07-01 12:20:00,0.07,5.0,0.684
2020-01-14 09:30:00,0.08,1.0,0.697
2020-10-02 11:50:00,0.11,5.0,0.687
2020-02-19 12:00:00,0.05,4.0,0.677
2020-11-03 11:50:00,0.05,4.0,0.662
2020-07-04 12:50:00,0.11,6.0,0.761
2020-04-23 11:50:00,0.05,1.0,0.8
2020-05-13 12:00:00,0.05,10.0,0.817
2020-05-15 13:20:00,0.05,10.0,0.845
2020-03-06 12:50:00,0.08,3.0,0.898
2020-06-15 12:40:00,0.07,2.0,1.018
2020-07-07 12:50:00,0.05,5.0,1.19
2020-07-20 11:20:00,0.05,4.0,1.13
2020-11-08 11:50:00,0.08,7.0,1.245
2020-03-09 11:50:00,0.05,5.0,1.296
2020-09-09 13:15:00,0.07,5.0,1.315
2020-09-21 13:10:00,0.05,3.0,1.414
2020-10-20 09:50:00,0.05,4.0,1.476
2020-11-17 11:50:00,0.05,1.0,1.315
2020-02-12 10:00:00,0.05,1.0,0.736
2021-01-25 11:40:00,0.05,1.0,0.775
2021-03-02 15:15:00,0.09,5.0,0.826
2021-10-02 11:40:00,0.1,3.0,0.842
2021-02-17 10:05:00,0.05,1.0,0.952
2021-02-03 10:00:00,0.05,1.0,1.011
2021-10-03 12:20:00,0.09,6.0,1.051
2021-03-15 10:20:00,0.05,1.0,0.983
2021-03-18 10:35:00,0.05,1.0,0.927
2021-03-23 10:25:00,0.05,6.0,0.964
2021-03-27 12:30:00,0.12,1.0,0.772
2021-06-04 10:15:00,0.05,2.0,0.899
2021-12-05 13:00:00,0.11,5.0,0.926
2021-05-17 14:00:00,0.09,3.0,0.918
2019-07-25 10:20:00,0.1,2.0,0.332
2019-07-31 12:00:00,0.05,2.0,0.348
2019-08-26 11:50:00,0.15,4.0,0.25
2019-08-29 11:40:00,0.4,2.0,0.25
2019-09-30 09:40:00,0.31,4.0,0.25
2019-10-29 12:20:00,0.38,1.0,0.25
2019-05-11 12:20:00,0.4,1.0,0.25
2019-08-11 11:45:00,0.32,4.0,0.25
2019-11-13 12:10:00,0.58,2.0,0.25
2019-11-20 12:30:00,0.47,2.0,0.25
2019-11-28 11:10:00,0.46,2.0,0.25
2019-09-12 11:10:00,0.56,2.0,0.25
2019-12-13 10:05:00,0.4,1.0,0.25
2020-01-28 13:05:00,0.37,1.0,0.25
2020-02-27 11:35:00,0.36,1.0,0.276
2020-03-26 12:45:00,0.21,1.0,0.25
2020-04-22 10:25:00,0.24,3.0,0.446
2020-04-24 12:30:00,0.12,1.0,1.0
2020-04-27 12:10:00,0.2,2.0,1.0
2020-04-30 12:00:00,0.08,3.0,0.437
2020-05-14 10:20:00,0.06,2.0,0.505
2020-05-27 12:35:00,0.11,2.0,0.266
2020-06-18 12:00:00,0.1,3.0,0.324
2020-06-30 12:00:00,0.08,2.0,0.272
2020-08-07 13:15:00,0.22,7.0,0.25
2020-11-07 13:05:00,0.11,3.0,0.286
2020-07-15 10:25:00,0.25,2.0,0.25
2020-04-08 12:35:00,0.3,1.0,0.442
2020-10-28 10:35:00,0.38,1.0,0.25
2020-11-11 10:45:00,0.35,1.0,0.25
2020-11-18 12:25:00,0.1,1.0,0.502
2020-01-12 11:20:00,0.15,1.0,0.689
2021-01-14 11:50:00,0.32,2.0,0.328
2021-11-02 11:05:00,0.15,2.0,0.592
2021-03-18 11:10:00,0.06,1.0,0.389
2021-06-04 11:10:00,0.05,2.0,0.569
2021-04-21 11:25:00,0.06,2.0,0.599
2021-11-05 12:05:00,0.07,2.0,0.784
2021-05-25 12:30:00,0.22,1.0,0.25
2021-06-17 09:30:00,0.27,2.0,0.25
2021-06-22 15:00:00,0.15,1.0,0.25
2019-10-29 12:05:00,0.34,1.0,0.25
2019-08-26 11:20:00,0.27,4.0,0.25
2019-08-29 11:10:00,0.33,14.0,0.25
2019-09-30 10:20:00,0.35,2.0,0.25
2019-05-11 11:50:00,0.47,2.0,0.25
2019-08-11 11:00:00,0.34,4.0,0.328
2019-11-13 11:40:00,0.33,2.0,0.25
2019-11-20 11:50:00,0.39,3.0,0.25
2019-11-28 10:50:00,0.42,2.0,0.25
2019-09-12 10:40:00,0.5,2.0,0.25
2019-12-13 09:45:00,0.38,1.0,0.25
2020-04-24 12:10:00,0.32,2.0,1.0
2020-04-27 11:55:00,0.32,2.0,1.0
2020-06-18 11:35:00,0.35,4.0,0.25
2020-07-15 10:10:00,0.39,2.0,0.25
2020-04-08 12:15:00,0.39,1.0,0.25
2020-10-20 14:05:00,0.38,2.0,0.25
2020-10-28 10:20:00,0.4,1.0,0.25
2020-04-11 11:05:00,0.39,4.0,0.25
2020-11-11 10:30:00,0.38,1.0,0.25
2020-11-18 12:10:00,0.34,1.0,0.372
2021-11-02 10:45:00,0.38,2.0,0.25
2021-03-18 10:50:00,0.31,1.0,0.25
2021-04-21 11:10:00,0.35,1.0,0.315
2021-04-26 12:00:00,0.37,2.0,0.303
2021-04-29 10:45:00,0.35,3.0,0.325
2021-07-05 10:25:00,0.35,5.0,0.259
2021-11-05 11:45:00,0.4,4.0,0.25
2021-03-06 10:10:00,0.27,13.0,0.25
2019-01-08 10:30:00,0.1,3.0,1.058
2019-02-10 11:10:00,0.1,4.0,1.312
2019-09-12 11:50:00,0.35,9.0,0.632
2019-12-13 10:20:00,0.39,3.0,0.6
2020-03-26 10:50:00,0.35,4.0,0.68
2020-09-04 11:35:00,0.27,7.0,0.743
2020-01-07 11:15:00,0.18,10.0,1.095
2020-06-07 10:50:00,0.1,4.0,1.098
2020-03-11 11:45:00,0.25,1.0,1.433
2021-01-03 10:50:00,0.3,2.0,0.999
2021-02-06 10:40:00,0.22,6.0,0.98
2019-10-09 10:50:00,0.05,3.0,1.184
2019-11-18 12:20:00,0.05,3.0,1.199
2019-11-22 12:20:00,0.05,3.0,0.827
2019-11-26 11:10:00,0.05,3.0,0.671
2020-12-03 10:10:00,0.1,94.0,0.686
2020-03-15 13:30:00,0.09,2.0,0.67
2020-01-04 12:10:00,0.1,5.0,0.731
2020-04-30 13:20:00,0.05,5.0,0.869
2020-05-14 13:00:00,0.05,4.0,0.85
2020-07-13 12:40:00,0.05,4.0,1.156
2021-03-02 11:40:00,0.05,1.0,0.823
2021-01-06 15:15:00,0.18,6.0,1.022
2021-06-06 12:00:00,0.05,11.0,1.053
2021-11-06 11:05:00,0.05,1.0,1.08
2019-09-07 10:30:00,0.06,7.0,0.984
2019-08-15 11:50:00,0.1,5.0,1.139
2019-09-19 09:40:00,0.11,2.0,1.235
2019-06-11 12:20:00,0.1,2.0,1.313
2019-04-12 12:10:00,0.11,7.0,0.587
2020-01-23 10:40:00,0.14,4.0,0.688
2020-02-18 10:20:00,0.16,2.0,0.668
2020-11-03 10:40:00,0.12,3.0,0.662
2020-07-04 11:30:00,0.34,4.0,0.758
2020-02-06 11:20:00,0.1,2.0,0.873
2020-06-19 10:30:00,0.14,1.0,1.053
2020-06-24 12:35:00,0.14,2.0,1.103
2020-07-10 10:45:00,0.15,4.0,1.462
2020-08-10 12:10:00,0.14,4.0,1.398
2020-11-19 11:45:00,0.24,1.0,1.12
2020-08-12 13:40:00,0.05,4.0,0.651
2021-01-13 10:50:00,0.12,1.0,0.716
2021-11-02 10:10:00,0.18,1.0,0.832
2021-03-16 10:10:00,0.15,1.0,0.952
2021-12-05 09:50:00,0.16,4.0,0.934
2021-05-21 10:10:00,0.12,1.0,0.953
2021-06-17 11:45:00,0.15,1.0,1.136
2019-02-10 10:15:00,0.12,2.0,1.332
2019-11-14 12:00:00,0.2,1.0,1.34
2020-09-04 10:15:00,0.24,3.0,0.798
2020-02-06 10:35:00,0.15,4.0,0.88
2020-01-07 12:25:00,0.14,11.0,1.072
2020-02-11 11:45:00,0.25,1.0,1.549
2020-10-12 14:00:00,0.08,4.0,0.685
2021-01-03 11:05:00,0.31,2.0,0.994
2019-04-07 13:05:00,0.12,4.0,0.956
2019-09-10 12:20:00,0.06,5.0,1.397
2019-05-11 10:25:00,0.06,3.0,1.3
2020-12-02 11:15:00,0.05,2.0,0.672
2020-08-04 11:15:00,0.05,2.0,0.768
2020-05-08 10:50:00,0.1,4.0,1.239
2020-11-16 11:35:00,0.05,1.0,1.523
2021-01-13 11:50:00,0.1,1.0,0.755
2021-09-02 11:20:00,0.05,1.0,0.847
2021-05-17 10:40:00,0.13,3.0,0.904
2021-05-21 11:00:00,0.05,1.0,0.946
2021-09-06 11:45:00,0.05,1.0,1.024
2020-12-03 11:05:00,0.3,77.0,0.663
2020-03-15 12:05:00,0.29,1.0,0.667
2020-01-04 10:55:00,0.28,5.0,0.767
2020-11-16 11:45:00,0.21,3.0,1.274
2021-03-02 11:20:00,0.11,1.0,0.825
2021-01-06 15:30:00,0.19,5.0,1.035
2021-06-06 11:15:00,0.19,11.0,1.028
2021-11-06 12:05:00,0.05,1.0,1.107
2019-01-08 09:30:00,0.05,3.0,1.055
2019-05-11 10:05:00,0.09,4.0,1.299
2019-08-11 10:40:00,0.05,2.0,1.289
2019-11-13 11:15:00,0.05,2.0,1.409
2019-11-18 12:10:00,0.05,5.0,1.045
2020-12-02 10:55:00,0.09,1.0,0.674
2020-10-03 09:55:00,0.05,3.0,0.658
2020-08-04 11:00:00,0.09,1.0,0.763
2020-05-08 10:30:00,0.19,5.0,1.211
2020-07-10 12:15:00,0.1,2.0,1.433
2020-11-16 11:15:00,0.1,1.0,1.53
2021-09-02 11:00:00,0.05,1.0,0.832
2021-02-17 11:25:00,0.05,1.0,0.854
2021-06-16 11:20:00,0.05,1.0,1.169
2019-07-18 11:00:00,0.2,3.0,0.965
2019-07-22 12:10:00,0.16,2.0,1.008
2019-08-15 12:40:00,0.2,1.0,1.007
2019-08-20 12:00:00,0.2,2.0,1.164
2019-09-18 13:30:00,0.18,2.0,1.273
2019-03-10 12:30:00,0.1,2.0,1.379
2019-10-15 11:00:00,0.19,3.0,1.386
2019-07-11 10:30:00,0.18,13.0,1.343
2019-11-19 11:50:00,0.18,3.0,0.821
2019-02-12 14:00:00,0.07,4.0,0.888
2019-06-12 12:50:00,0.18,3.0,0.753
2020-01-21 12:20:00,0.19,1.0,0.735
2020-05-02 12:15:00,0.21,3.0,0.7
2020-02-18 13:15:00,0.2,2.0,0.716
2020-03-24 12:45:00,0.19,2.0,0.82
2020-07-04 10:15:00,0.2,1.0,0.785
2020-04-15 11:55:00,0.11,1.0,0.773
2020-05-19 12:20:00,0.18,3.0,0.915
2020-06-17 12:15:00,0.18,1.0,1.086
2020-02-07 13:05:00,0.25,2.0,1.104
2020-07-07 12:55:00,0.2,2.0,1.16
2020-07-14 13:05:00,0.21,2.0,1.202
2020-08-18 13:40:00,0.2,2.0,1.294
2020-09-16 12:45:00,0.19,1.0,1.414
2020-09-23 14:25:00,0.19,1.0,1.44
2020-06-10 14:10:00,0.21,1.0,1.494
2020-10-11 13:00:00,0.2,1.0,1.155
2020-02-12 09:45:00,0.24,1.0,0.735
2021-01-13 13:50:00,0.2,1.0,0.769
2021-01-19 13:20:00,0.21,2.0,0.772
2021-01-24 13:00:00,0.19,1.0,0.772
2021-02-16 14:00:00,0.22,3.0,0.978
2021-09-03 12:45:00,0.21,1.0,1.033
2021-05-13 13:00:00,0.2,3.0,1.009
2021-05-20 10:40:00,0.25,2.0,1.068
2021-02-06 12:00:00,0.31,2.0,1.123
2019-08-20 09:00:00,0.13,3.0,0.445
2019-11-10 10:45:00,0.12,2.0,0.321
2019-01-11 10:15:00,0.11,2.0,0.32
2019-11-15 10:00:00,0.09,2.0,0.472
2019-03-12 11:55:00,0.29,1.0,0.647
2019-07-12 15:05:00,0.15,2.0,0.661
2020-02-20 11:40:00,0.19,1.0,0.619
2020-04-24 09:45:00,0.2,1.0,1.0
2020-04-28 09:35:00,0.34,2.0,1.0
2020-03-05 10:50:00,0.35,2.0,0.589
2020-12-05 10:50:00,0.12,1.0,0.569
2020-05-15 10:35:00,0.13,1.0,0.523
2020-05-19 09:30:00,0.2,2.0,0.415
2020-05-22 09:30:00,0.07,1.0,0.375
2020-05-26 13:10:00,0.25,1.0,0.334
2020-08-07 13:05:00,0.26,3.0,0.362
2020-08-21 14:15:00,0.24,1.0,0.394
2020-11-24 12:40:00,0.28,1.0,0.654
2021-02-23 10:25:00,0.3,2.0,0.542
2021-03-19 11:35:00,0.13,2.0,0.366
2021-04-23 10:25:00,0.14,2.0,0.669
2021-06-25 10:20:00,0.23,1.0,0.305
2019-04-07 12:40:00,0.15,4.0,0.973
2019-01-08 10:20:00,0.24,2.0,1.056
2019-09-10 10:10:00,0.11,4.0,1.413
2019-09-12 11:10:00,0.2,2.0,0.634
2020-12-02 11:55:00,0.32,2.0,0.691
2020-08-04 11:35:00,0.34,1.0,0.766
2020-05-08 11:10:00,0.25,4.0,1.268
2020-07-10 13:00:00,0.31,2.0,1.462
2020-11-16 11:55:00,0.3,1.0,1.131
2021-09-02 12:40:00,0.3,1.0,0.84
2021-09-03 10:20:00,0.22,1.0,1.084
2021-03-13 12:15:00,0.12,3.0,0.949
2021-03-20 12:35:00,0.18,2.0,0.945
2019-11-18 11:50:00,0.3,2.0,1.142
2020-09-03 13:05:00,0.22,6.0,0.693
2020-01-04 11:20:00,0.16,2.0,0.786
2020-04-30 13:40:00,0.32,3.0,0.837
2020-05-14 13:20:00,0.1,2.0,0.845
2021-01-15 11:50:00,0.2,4.0,0.59
2021-10-05 13:30:00,0.16,1.0,0.97
2021-01-06 10:40:00,0.15,5.0,1.016
2021-06-06 11:35:00,0.16,5.0,1.041
2021-11-06 11:35:00,0.21,1.0,1.095
2019-10-07 12:25:00,0.1,2.0,0.338
2019-01-10 11:55:00,0.13,3.0,0.287
2019-02-12 10:40:00,0.21,3.0,0.591
2020-01-21 12:25:00,0.23,3.0,0.632
2020-02-13 09:15:00,0.15,2.0,0.663
2020-04-14 12:15:00,0.18,2.0,0.636
2020-06-18 12:00:00,0.36,2.0,0.445
2020-07-15 11:45:00,0.19,4.0,0.555
2021-01-14 13:15:00,0.24,3.0,0.417
2021-11-03 11:15:00,0.21,1.0,0.484
2021-03-16 13:15:00,0.17,3.0,0.512
2019-03-07 13:55:00,0.05,5.0,0.952
2019-07-17 10:40:00,0.05,5.0,0.94
2019-11-09 11:00:00,0.25,16.0,1.233
2019-09-13 10:05:00,0.06,6.0,1.184
2019-04-10 11:55:00,0.07,6.0,1.334
2019-08-10 12:45:00,0.05,3.0,1.357
2019-11-10 12:10:00,0.06,6.0,1.359
2019-11-11 11:10:00,0.05,4.0,1.236
2019-11-18 12:30:00,0.05,6.0,1.036
2019-04-12 11:20:00,0.05,6.0,0.592
2020-07-01 12:00:00,0.06,5.0,0.678
2020-01-14 09:50:00,0.1,1.0,0.696
2020-10-02 11:30:00,0.07,6.0,0.687
2020-02-19 09:15:00,0.05,2.0,0.69
2020-11-03 11:30:00,0.05,3.0,0.662
2020-07-04 13:10:00,0.2,5.0,0.758
2020-04-23 11:30:00,0.05,5.0,0.804
2020-05-13 12:20:00,0.3,7.0,0.821
2020-03-06 12:30:00,0.07,7.0,0.898
2020-06-15 12:10:00,0.05,6.0,1.021
2020-07-07 12:30:00,0.05,5.0,1.181
2020-07-20 11:00:00,0.05,4.0,1.137
2020-11-08 11:30:00,0.12,7.0,1.243
2020-03-09 12:10:00,0.05,5.0,1.385
2020-09-09 13:00:00,0.08,6.0,1.307
2020-09-21 12:55:00,0.05,4.0,1.401
2020-10-20 10:10:00,0.05,5.0,1.481
2020-11-16 10:30:00,0.05,1.0,1.292
2020-02-12 10:20:00,0.05,1.0,0.784
2020-09-12 14:10:00,0.06,5.0,0.66
2021-01-25 11:55:00,0.05,1.0,0.775
2021-03-02 10:50:00,0.12,1.0,0.847
2021-10-02 10:55:00,0.15,3.0,0.837
2021-10-03 12:00:00,0.08,7.0,0.975
2021-03-15 10:50:00,0.09,1.0,0.969
2021-03-18 10:55:00,0.05,1.0,0.932
2021-03-23 11:10:00,0.05,6.0,0.92
2021-06-04 10:35:00,0.05,2.0,0.913
2021-12-05 12:40:00,0.11,5.0,0.942
2019-10-07 10:20:00,0.33,3.0,2.443
2019-08-08 11:40:00,0.05,1.0,2.36
2019-03-09 10:40:00,0.05,3.0,2.311
2019-06-09 12:15:00,0.05,4.0,2.21
2019-01-10 10:00:00,0.16,2.0,2.293
2019-07-11 10:00:00,0.23,2.0,2.266
2019-02-12 12:10:00,0.05,1.0,2.135
2020-01-21 10:35:00,0.1,2.0,1.979
2020-01-25 12:40:00,0.23,1.0,1.952
2020-02-13 11:10:00,0.05,3.0,1.886
2020-03-16 11:50:00,0.1,5.0,2.399
2020-03-19 11:00:00,0.2,1.0,1.944
2020-11-05 11:25:00,0.05,1.0,2.725
2020-07-15 10:25:00,0.25,1.0,2.713
2020-05-09 12:00:00,0.1,3.0,2.558
2020-09-14 13:20:00,0.15,1.0,2.526
2020-10-22 09:50:00,0.06,1.0,2.525
2020-10-27 11:00:00,0.38,1.0,2.505
2020-05-11 13:05:00,0.4,4.0,2.457
2020-12-11 11:10:00,0.4,1.0,2.467
2020-11-19 10:30:00,0.37,1.0,2.422
2021-01-21 11:40:00,0.05,1.0,3.449
2021-02-18 11:00:00,0.05,1.0,3.571
2021-02-23 11:00:00,0.3,3.0,3.498
2021-11-03 12:30:00,0.14,2.0,3.441
2021-07-04 11:30:00,0.39,2.0,3.687
2021-11-05 11:50:00,0.38,2.0,3.377
2021-05-16 12:15:00,0.05,1.0,3.299
2019-07-18 12:00:00,0.25,2.0,0.304
2019-08-20 10:40:00,0.25,2.0,0.444
2019-03-10 11:20:00,0.31,2.0,0.262
2019-01-11 12:40:00,0.18,2.0,0.325
2019-11-19 09:00:00,0.24,1.0,0.546
2020-05-02 09:20:00,0.2,3.0,0.638
2020-02-18 10:30:00,0.27,2.0,0.604
2020-10-04 14:15:00,0.13,1.0,0.681
2020-05-19 12:40:00,0.31,2.0,0.396
2020-02-07 12:10:00,0.21,2.0,0.378
2020-08-07 11:35:00,0.24,3.0,0.346
2020-08-18 10:50:00,0.27,2.0,0.389
2020-08-21 13:10:00,0.31,2.0,0.407
2021-02-16 11:40:00,0.27,2.0,0.543
2021-02-23 11:30:00,0.3,2.0,0.559
2021-03-23 13:00:00,0.25,1.0,0.447
2021-06-04 09:45:00,0.1,4.0,0.58
2021-06-25 11:30:00,0.2,1.0,0.317
2019-03-07 13:40:00,0.05,6.0,0.941
2019-09-10 12:50:00,0.09,5.0,1.397
2019-05-11 09:35:00,0.06,3.0,1.299
2020-12-02 09:45:00,0.05,2.0,0.674
2020-08-04 10:40:00,0.05,1.0,0.765
2020-05-08 09:55:00,0.38,2.0,1.239
2020-07-10 11:55:00,0.05,2.0,1.464
2020-11-16 10:50:00,0.05,1.0,1.423
2021-04-03 09:30:00,0.05,1.0,0.957
2021-09-03 09:20:00,0.05,1.0,1.022
2021-05-17 13:35:00,0.06,9.0,0.83
2019-07-15 11:00:00,0.05,3.0,1.026
2020-05-02 11:00:00,0.06,6.0,0.727
2020-03-06 10:50:00,0.05,2.0,0.893
2020-10-20 10:10:00,0.07,3.0,1.507
2020-03-11 11:10:00,0.05,1.0,1.485
2021-02-02 11:00:00,0.05,1.0,0.812
2021-01-04 10:40:00,0.05,1.0,0.881
2021-02-06 09:20:00,0.19,12.0,1.029
2019-11-07 11:55:00,0.14,3.0,1.008
2020-09-04 10:40:00,0.14,2.0,0.81
2020-02-06 11:15:00,0.37,4.0,0.882
2020-01-07 13:00:00,0.2,4.0,1.078
2020-02-11 11:30:00,0.31,1.0,1.449
2021-01-03 11:30:00,0.31,1.0,0.994
2019-09-07 11:00:00,0.1,7.0,1.006
2019-08-15 11:20:00,0.05,4.0,1.139
2019-09-19 11:25:00,0.16,2.0,1.214
2019-06-11 10:40:00,0.05,2.0,1.326
2019-04-12 11:40:00,0.16,7.0,0.592
2019-10-12 13:00:00,0.09,5.0,0.571
2020-01-23 11:10:00,0.18,5.0,0.709
2020-01-28 11:20:00,0.16,3.0,0.694
2020-02-18 10:50:00,0.12,2.0,0.67
2020-11-03 11:05:00,0.2,3.0,0.661
2020-07-04 11:50:00,0.37,3.0,0.766
2020-02-06 11:50:00,0.18,1.0,0.884
2020-06-15 13:45:00,0.09,3.0,1.021
2020-06-19 10:50:00,0.19,1.0,1.055
2020-06-24 11:45:00,0.17,2.0,1.102
2020-07-10 11:15:00,0.2,4.0,1.438
2020-08-10 12:45:00,0.18,3.0,1.441
2020-11-19 11:10:00,0.12,2.0,0.922
2020-08-12 12:35:00,0.39,3.0,0.645
2020-12-13 12:00:00,0.12,4.0,0.603
2021-01-13 11:15:00,0.3,1.0,0.661
2021-01-25 11:00:00,0.21,1.0,0.771
2021-11-02 10:55:00,0.25,1.0,0.848
2021-02-16 10:00:00,0.2,3.0,0.94
2021-03-16 10:30:00,0.25,1.0,0.961
2021-12-05 10:15:00,0.12,4.0,0.927
2021-05-21 10:30:00,0.22,1.0,0.95
2021-06-17 11:20:00,0.21,1.0,1.135
2019-07-15 09:40:00,0.05,3.0,1.028
2019-01-08 09:25:00,0.18,3.0,1.044
2019-02-10 11:35:00,0.21,3.0,1.328
2019-09-12 09:50:00,0.33,5.0,0.623
2019-12-13 09:40:00,0.35,3.0,0.599
2020-09-04 12:20:00,0.2,4.0,0.756
2020-12-05 11:40:00,0.21,3.0,0.812
2020-03-06 12:00:00,0.21,1.0,0.904
2020-08-17 11:40:00,0.22,3.0,1.2
2020-08-21 11:40:00,0.25,3.0,1.243
2021-01-03 10:30:00,0.27,2.0,0.994
2021-02-06 11:40:00,0.18,5.0,1.023
2019-10-07 13:40:00,0.2,4.0,0.349
2019-08-08 09:40:00,0.36,3.0,0.392
2019-01-10 12:15:00,0.29,4.0,0.432
2019-07-11 13:10:00,0.26,4.0,0.258
2019-02-12 10:10:00,0.39,3.0,0.59
2020-01-21 12:50:00,0.28,4.0,0.637
2020-04-14 13:25:00,0.17,1.0,0.628
2020-11-05 10:40:00,0.4,1.0,0.984
2020-06-18 11:20:00,0.33,2.0,0.445
2020-07-15 13:30:00,0.28,4.0,0.38
2020-05-08 10:55:00,0.35,1.0,0.427
2020-05-11 11:00:00,0.34,4.0,0.25
2021-01-14 13:40:00,0.33,3.0,0.466
2021-11-03 10:40:00,0.36,1.0,0.481
2021-03-16 12:45:00,0.33,3.0,0.55
2021-11-05 10:50:00,0.35,2.0,0.789
2021-05-16 14:20:00,0.27,5.0,0.877
2021-05-28 11:50:00,0.05,11.0,0.512
2019-05-08 11:50:00,0.05,3.0,1.084
2020-09-03 11:10:00,0.07,4.0,0.655
2020-02-06 12:05:00,0.08,15.0,0.883
2020-11-08 11:20:00,0.05,1.0,1.224
2020-02-11 10:45:00,0.05,1.0,1.502
2021-01-15 11:30:00,0.05,5.0,0.47
2021-10-05 10:35:00,0.11,4.0,0.96
2019-11-18 11:20:00,0.05,2.0,1.228
2020-09-03 12:40:00,0.09,4.0,0.667
2020-01-04 11:45:00,0.21,2.0,0.789
2020-04-30 14:00:00,0.05,3.0,0.848
2020-05-14 13:40:00,0.05,2.0,0.858
2020-11-16 11:25:00,0.17,4.0,1.318
2021-01-03 11:55:00,0.1,1.0,0.996
2021-10-05 14:00:00,0.19,3.0,0.962
2021-01-06 10:15:00,0.15,3.0,1.018
2019-08-26 09:50:00,0.27,3.0,0.25
2019-08-29 09:50:00,0.38,2.0,0.25
2019-09-30 12:10:00,0.37,2.0,0.25
2019-10-29 10:25:00,0.4,1.0,0.25
2019-05-11 10:10:00,0.6,1.0,0.25
2019-11-13 10:40:00,0.51,2.0,0.25
2019-11-20 10:40:00,0.4,2.0,0.264
2019-09-12 10:10:00,0.51,2.0,0.25
2020-01-28 10:40:00,0.39,1.0,0.25
2020-12-02 10:40:00,0.31,1.0,0.25
2020-02-27 10:10:00,0.38,1.0,0.283
2020-03-26 11:10:00,0.4,1.0,0.25
2020-04-27 11:00:00,0.4,2.0,1.0
2020-04-08 12:00:00,0.38,1.0,0.25
2020-10-20 13:20:00,0.4,2.0,0.25
2020-10-28 10:00:00,0.39,1.0,0.25
2020-04-11 10:45:00,0.37,3.0,0.25
2021-11-02 10:20:00,0.4,2.0,0.25
2021-03-18 10:25:00,0.4,2.0,0.272
2021-03-23 11:20:00,0.42,2.0,0.25
2021-03-26 09:50:00,0.38,2.0,0.25
2021-04-21 10:20:00,0.4,1.0,0.257
2021-04-26 11:05:00,0.38,2.0,0.342
2021-04-29 10:00:00,0.3,3.0,0.36
2021-07-05 09:25:00,0.38,4.0,0.257
2021-11-05 11:00:00,0.4,3.0,0.254
2019-07-15 10:30:00,0.28,2.0,1.034
2019-02-10 08:50:00,0.18,4.0,1.331
2019-09-12 11:50:00,0.3,3.0,0.612
2020-05-02 10:25:00,0.3,4.0,0.709
2020-12-05 11:25:00,0.32,3.0,0.814
2020-03-06 11:20:00,0.25,1.0,0.906
2020-08-17 11:15:00,0.38,2.0,1.258
2020-03-11 12:00:00,0.27,1.0,1.441
2021-02-02 12:00:00,0.32,1.0,0.812
2021-01-04 09:40:00,0.31,1.0,0.888
2021-02-06 10:08:00,0.26,4.0,1.004
2019-01-11 10:50:00,0.15,2.0,0.328
2019-11-15 10:30:00,0.18,2.0,0.469
2020-02-20 11:10:00,0.17,1.0,0.619
2020-10-04 13:25:00,0.12,1.0,0.676
2020-12-05 12:20:00,0.14,1.0,0.576
2020-05-15 11:05:00,0.23,2.0,0.534
2020-08-07 12:20:00,0.31,2.0,0.364
2020-08-21 13:50:00,0.18,1.0,0.405
2020-11-24 12:10:00,0.14,1.0,0.616
2020-02-12 13:00:00,0.12,1.0,0.389
2021-02-23 09:55:00,0.24,2.0,0.549
2021-03-19 11:00:00,0.1,2.0,0.298
2021-03-23 09:50:00,0.38,3.0,0.481
2021-04-23 09:50:00,0.11,3.0,0.563
2021-06-25 09:50:00,0.1,1.0,0.304
2019-01-08 11:25:00,0.17,3.0,1.049
2019-09-12 12:20:00,0.32,14.0,0.631
2019-12-13 11:00:00,0.31,3.0,0.596
2020-05-02 12:10:00,0.28,1.0,0.698
2020-09-04 11:10:00,0.15,7.0,0.754
2020-12-05 11:05:00,0.12,3.0,0.812
2020-03-06 11:40:00,0.05,1.0,0.907
2020-07-13 11:35:00,0.14,4.0,1.194
2020-08-17 13:35:00,0.25,3.0,1.249
2021-02-02 11:35:00,0.05,1.0,0.814
2021-01-04 10:00:00,0.21,1.0,0.886
2019-07-15 10:40:00,0.32,3.0,1.02
2019-02-10 09:10:00,0.34,2.0,1.326
2019-09-12 11:20:00,0.23,4.0,0.61
2020-05-02 10:45:00,0.25,4.0,0.704
2020-12-05 10:45:00,0.31,3.0,0.814
2020-03-06 11:05:00,0.31,1.0,0.908
2020-03-11 11:30:00,0.31,1.0,1.445
2021-02-02 11:20:00,0.31,1.0,0.819
2021-01-04 10:20:00,0.33,1.0,0.891
2021-02-06 09:40:00,0.25,4.0,0.991
2019-07-15 10:00:00,0.05,4.0,1.056
2019-09-12 10:20:00,0.05,6.0,0.608
2020-05-02 10:00:00,0.22,4.0,0.711
2020-09-04 09:30:00,0.24,3.0,0.761
2020-01-07 10:00:00,0.06,13.0,1.143
2020-03-11 12:15:00,0.05,1.0,1.459
2021-02-02 12:20:00,0.21,1.0,0.84
2021-01-04 09:20:00,0.05,1.0,0.856
2019-04-07 12:10:00,0.18,4.0,0.979
2019-01-08 11:10:00,0.27,3.0,1.083
2019-09-12 11:30:00,0.25,2.0,0.634
2020-01-16 12:30:00,0.17,2.0,0.702
2020-01-21 13:00:00,0.36,3.0,0.714
2020-07-05 10:50:00,0.13,3.0,0.81
2020-10-06 11:50:00,0.32,2.0,1.011
2020-02-12 10:40:00,0.31,1.0,0.776
